id,name,launched,deadline,goal,pledged,backers,outcome,country,currency,category,sub_category
13119,"""El Sueño Americano"" Feature Film",2/16/17 0:00,4/2/17 0:00,7000,30,1,failed,US,USD,Film & Video,Drama
13120,"""Behind The Shades""",8/17/12 0:00,10/1/12 0:00,85000,651,4,failed,US,USD,Film & Video,Documentary
13121,The Evenarian - a fantasy novel,11/1/12 0:00,12/1/12 0:00,5000,5315,119,successful,US,USD,Publishing,Fiction
13122,Pedliluxe Footwear - Crowne Comforteur Comfort Fashion Shoes,2/27/15 0:00,3/29/15 0:00,30000,100,1,failed,US,USD,Fashion,Footwear
13123,True to the Faith,4/17/12 0:00,5/17/12 0:00,25000,1500,15,failed,US,USD,Film & Video,Documentary
13124,Camp: Worship Project,7/27/15 0:00,8/26/15 0:00,6500,7645,86,successful,US,USD,Music,Faith
13125,Popcorn Pictures,5/29/15 0:00,6/28/15 0:00,25000,0,0,failed,US,USD,Film & Video,Comedy
13126,We Are,6/3/16 0:00,6/23/16 0:00,2000,0,0,failed,US,USD,Film & Video,Film & Video
13127,Space Chicken!,3/24/16 0:00,4/14/16 0:00,6500,50,2,failed,US,USD,Food,Small Batch
13128,"Owl, Chinchilla and Chick Art Dolls",9/12/13 0:00,10/12/13 0:00,300,301,7,successful,US,USD,Crafts,Crafts
13129,fixx'dWRECKORDS (Canceled),2/20/15 0:00,4/21/15 0:00,45000,0,0,canceled,US,USD,Fashion,Apparel
13130,Wheelchair USB charger,10/26/15 0:00,11/13/15 0:00,1500,3258,65,successful,US,USD,Technology,Gadgets
13131,Sam & Friends,6/12/13 0:00,7/12/13 0:00,10000,10635,159,successful,US,USD,Music,Music
13132,"Hub Theatre Group's production of ""Next to Normal""",4/2/12 0:00,5/2/12 0:00,800,990,16,successful,US,USD,Theater,Theater
13133,Blades of War,4/26/16 0:00,5/26/16 0:00,6700.77,15.64,3,failed,AT,EUR,Games,Video Games
13134,Jews With Tools,12/7/11 0:00,2/5/12 0:00,3000,360,12,failed,US,USD,Publishing,Nonfiction
13135,WRAP BUDDIES | World's Simplest Gift Wrap Assistant,10/18/16 0:00,12/17/16 0:00,5000,7805,219,successful,US,USD,Design,Product Design
13136,The Hawaiian Girl Art Studio (Canceled),1/26/16 0:00,3/24/16 0:00,1100000,0,0,canceled,US,USD,Art,Digital Art
13137,Encyclopedia of Air Jordan sneakers,8/21/14 0:00,9/17/14 0:00,20000,58137.12,695,successful,US,USD,Publishing,Nonfiction
13138,ZlideShaker™| One Shaker - Endless possibilities (Canceled),7/8/15 0:00,8/22/15 0:00,14477.02,1217.28,50,canceled,NO,NOK,Design,Product Design
13139,Psychedelic Soldiers,1/27/15 0:00,2/27/15 0:00,2409.45,3796.48,52,successful,CA,CAD,Film & Video,Documentary
13140,What's Got Your Heart ?  - Music Video Campaign,7/26/13 0:00,8/25/13 0:00,5000,200,1,failed,US,USD,Music,Pop
13141,"Personal Land Craft ""PLC"" 4 fun, safe crusing of Terra Firma",11/29/13 0:00,1/6/14 0:00,32763,1852,3,failed,US,USD,Design,Product Design
13142,Handcrafted German Garden Gnomes,1/3/13 0:00,3/4/13 0:00,5000,591,15,failed,US,USD,Design,Product Design
13143,Dragon Dynasty Bicycle® Playing Cards,11/14/13 0:00,12/14/13 0:00,13085.79,6611.6,234,failed,GB,GBP,Games,Tabletop Games
13144,OK Mozart Festival premiere by The Tulsa Youth Symphony,3/18/15 0:00,4/20/15 0:00,6500,6500,48,successful,US,USD,Music,Classical Music
13145,New Media by Vladimir Yakovlev. MULBABAR.,3/10/15 0:00,4/9/15 0:00,50000,51162,522,successful,US,USD,Technology,Web
13146,Beetle Kill: An Epidemic in the American West,10/30/10 0:00,12/14/10 0:00,3800,155,4,failed,US,USD,Photography,Photography
13147,Celestial- Discover the answers of the unknown,12/8/15 0:00,2/6/16 0:00,15000,0,0,failed,US,USD,Publishing,Publishing
13148,WARPOD: The Battle Of Junker Forge,9/25/17 0:00,10/15/17 0:00,2099.66,5275.06,45,successful,NZ,NZD,Games,Tabletop Games
13149,Shelter: A New Musical,3/10/11 0:00,4/4/11 0:00,10000,5311,44,failed,US,USD,Theater,Theater
13150,Bit Bead - The Fuse Bead iPhone Case.,5/12/14 0:00,6/16/14 0:00,30669.1,2558.31,76,failed,GB,GBP,Design,Product Design
13151,PREY - A Short Film,10/10/16 0:00,11/5/16 0:00,3000,3211,21,successful,US,USD,Film & Video,Narrative Film
13152,THE ART OF THE MEME,1/23/17 0:00,2/22/17 0:00,75000,124,2,failed,US,USD,Film & Video,Comedy
13153,Tiny jellyfish,8/30/16 0:00,9/29/16 0:00,800,802,26,successful,US,USD,Crafts,Crafts
13154,SmallMediumLarge | 7 Piece Collection | 7 Part Short Film,8/22/11 0:00,10/21/11 0:00,7500,912,22,failed,US,USD,Fashion,Fashion
13155,The Rocket Festival,2/28/11 0:00,4/1/11 0:00,1500,85,4,failed,US,USD,Publishing,Publishing
13156,Travel-Man Dan: The Web Series,4/5/13 0:00,5/6/13 0:00,2000,906,11,failed,US,USD,Film & Video,Webseries
13157,ART's ALIVE! Jr.JAXARTEXPO2011,9/17/11 0:00,10/7/11 0:00,3500,20,2,failed,US,USD,Art,Public Art
13158,COVERIGHT SLIDE SAFE,6/23/15 0:00,7/23/15 0:00,100000,35,1,failed,US,USD,Design,Product Design
13159,Intersections 2016: Police and Youth Creating Theater,2/27/16 0:00,3/26/16 0:00,4600,4803,81,successful,US,USD,Theater,Theater
13160,Tagless Clothing Co,10/20/15 0:00,12/19/15 0:00,4473.01,8.95,1,failed,GB,GBP,Fashion,Apparel
13161,"""BENDING AXIS"" New album by Blues/Rock band THE BLUES HAWKS!",2/10/17 0:00,3/12/17 0:00,8000,0,0,failed,US,USD,Music,Blues
13162,Kristina will live and write (and you'll read and watch),11/4/09 0:00,12/11/09 0:00,3000,35,1,failed,US,USD,Publishing,Fiction
13163,Milk and Honey Coffeehouse,10/24/15 0:00,11/23/15 0:00,10000,11,2,failed,US,USD,Food,Restaurants
13164,Tantra Rumble,11/3/14 0:00,12/3/14 0:00,141000,913,37,failed,US,USD,Games,Video Games
13165,Gasket - Profiled Wear Resistant,5/6/15 0:00,7/5/15 0:00,31481.19,39.35,2,failed,CA,CAD,Technology,Technology
13166,The Pamphleteer,7/16/13 0:00,8/15/13 0:00,5000,5290,82,successful,US,USD,Film & Video,Film & Video
13167,Purfict Magazine (Canceled),1/6/13 0:00,1/20/13 0:00,1000,0,0,canceled,US,USD,Publishing,Publishing
13168,#ShareJesus Advent 2015 - Lent 2016,9/10/15 0:00,10/10/15 0:00,18000,21776.36,501,successful,US,USD,Film & Video,Film & Video
13169,Kings Assassin,12/4/13 0:00,1/15/14 0:00,2500,5,1,failed,US,USD,Games,Games
13170,CONTROLLINO: The first ARDUINO compatible PLC (Canceled),3/14/14 0:00,4/13/14 0:00,100000,16345.11,97,canceled,US,USD,Technology,Hardware
13171,Erotic Reading List,1/5/15 0:00,2/4/15 0:00,45000,266,10,failed,US,USD,Publishing,Fiction
13172,Underground Rock Volume II by Small Town Junkies,10/20/17 0:00,12/4/17 0:00,6500,255,5,failed,US,USD,Music,Music
13173,Ojibwa Portraits and Ceremonies,6/11/13 0:00,7/1/13 0:00,3000,302,8,failed,US,USD,Photography,Photography
13174,"Nate Kimball Orchestra - Album Project ""Namaste""",10/1/12 0:00,11/2/12 0:00,10000,10243,50,successful,US,USD,Music,Jazz
13175,Living Baseball Card: Stories By The Men Who Played The Game,10/17/12 0:00,11/26/12 0:00,60000,621,15,failed,US,USD,Film & Video,Documentary
13176,The Latte Lasso,3/5/14 0:00,4/4/14 0:00,1500,1523,45,successful,US,USD,Design,Product Design
13177,Anti scam education program,12/7/15 0:00,1/6/16 0:00,3544.59,4.25,2,failed,CA,CAD,Technology,Technology
13178,Impressions of the Midland: A Photographic Walk from Minneapolis to Chicago,5/14/10 0:00,7/2/10 0:00,2200,2236,68,successful,US,USD,Photography,Photography
13179,Lost in the Aftermath,4/15/15 0:00,5/15/15 0:00,22303.17,219.31,4,failed,NZ,NZD,Film & Video,Documentary
13180,NOT just ANOTHER hot SAUCE!,8/14/12 0:00,9/13/12 0:00,5000,742,23,failed,US,USD,Food,Food
13181,Witanlore: Dreamtime,8/8/14 0:00,9/7/14 0:00,9500,18893,333,successful,US,USD,Games,Video Games
13182,SwapTime - Video calling has never been so much fun !,3/11/16 0:00,3/26/16 0:00,114319.68,65.16,4,failed,NL,EUR,Technology,Apps
13183,Peggy's Clothing and Accessories for Man.,4/8/14 0:00,5/11/14 0:00,3361.8,971.56,30,failed,GB,GBP,Fashion,Fashion
13184,Scentsational Candles Inventory Help,2/16/16 0:00,3/17/16 0:00,3500,12,3,failed,US,USD,Crafts,Candles
13185,Project: Cease,3/4/13 0:00,3/19/13 0:00,500,587,13,successful,US,USD,Film & Video,Shorts
13186,ecoalert app,11/30/17 0:00,1/29/18 0:00,1000000,0,0,live,US,USD,Technology,Apps
13187,"Arsenal, the intelligent camera assistant",5/9/17 0:00,6/8/17 0:00,50000,135,1,canceled,US,USD,Technology,Camera Equipment
13188,DeadLights Magazine,9/14/16 0:00,11/13/16 0:00,500,785,52,successful,US,USD,Journalism,Print
13189,The Pantsless Detective Season 1,5/24/13 0:00,6/23/13 0:00,5000,6050,80,successful,US,USD,Film & Video,Webseries
13190,Stained Glass Art Representing Music Works for Concert,3/3/17 0:00,4/1/17 0:00,3000,3425,36,successful,US,USD,Art,Sculpture
13191,CATEGORY 5,1/16/15 0:00,2/15/15 0:00,30000,1,1,failed,US,USD,Music,Music
13192,"Rockz!™, an Earbud Accessory",5/28/15 0:00,6/27/15 0:00,1000,2865,184,successful,US,USD,Design,Design
13193,Permaculture Playing Cards,8/10/13 0:00,9/9/13 0:00,18500,70853.29,1243,successful,US,USD,Publishing,Nonfiction
13194,One Week to Inspire More People Live to Their Dreams Now,5/1/13 0:00,5/8/13 0:00,1000,285,9,failed,US,USD,Publishing,Nonfiction
13195,DAX - the wallet with a trick up its sleeve,11/4/15 0:00,12/4/15 0:00,4000,52660,1161,successful,US,USD,Design,Product Design
13196,Heroes of Shadow Guard multiplayer RPG - Design your Dungeon,5/12/15 0:00,6/13/15 0:00,20000,6329,20,canceled,US,USD,Games,Video Games
13197,Help Josh Flagg & the Obligations Hit the Road!,1/24/12 0:00,2/20/12 0:00,3000,3747,31,successful,US,USD,Music,Indie Rock
13198,fitnessforfree.ch - Die Fitness Website,3/16/17 0:00,4/15/17 0:00,3005.05,1,1,failed,CH,CHF,Technology,Web
13199,Launch Breakaway Bags,8/16/10 0:00,11/14/10 0:00,5000,0,0,failed,US,USD,Fashion,Fashion
13200,Ollie King's first album,4/8/13 0:00,6/2/13 0:00,1557.61,4859.74,130,successful,GB,GBP,Music,Country & Folk
13201,Singing For Victory--Songs of WWII CD,12/21/11 0:00,1/20/12 0:00,3500,3905,15,successful,US,USD,Music,Jazz
13202,The Blackbird's Daughter,11/24/11 0:00,1/8/12 0:00,1000,1000,8,successful,US,USD,Film & Video,Film & Video
13203,The Life and Adventures of Sue Bee,2/24/12 0:00,3/25/12 0:00,25000,0,0,failed,US,USD,Publishing,Nonfiction
13204,Trapped & Bound,12/16/11 0:00,1/22/12 0:00,50000,25,1,failed,US,USD,Film & Video,Film & Video
13205,Bring back Potpourri Fondue Restaurant,6/8/15 0:00,8/7/15 0:00,10000,0,0,failed,US,USD,Food,Restaurants
13206,Hippie Ninja Chick (Final Thesis Film),1/26/11 0:00,2/23/11 0:00,700,50,1,failed,US,USD,Film & Video,Film & Video
13207,The Anti-Socialites Book Series Launch,7/28/14 0:00,8/27/14 0:00,600,0,0,failed,US,USD,Publishing,Children's Books
13208,GEAR Productions: Help GEAR make a movie!,12/1/15 0:00,1/30/16 0:00,7500,2365,22,failed,US,USD,Film & Video,Documentary
13209,AccuMulatorio,6/29/15 0:00,7/29/15 0:00,8225.22,109.67,1,failed,DE,EUR,Technology,Technology
13210,Publishing & Production House for Books and E-books,1/5/17 0:00,2/4/17 0:00,550,550,9,successful,US,USD,Publishing,Publishing
13211,Wait of the World: Atombender's new album,7/28/11 0:00,8/27/11 0:00,3500,3562.08,75,successful,US,USD,Music,Rock
13212,Eco-friendly Italian Leather Handbags,9/20/11 0:00,10/20/11 0:00,6000,390,1,failed,US,USD,Fashion,Fashion
13213,Panic Attack Journal (Canceled),6/2/14 0:00,6/16/14 0:00,8519.19,15.33,4,canceled,GB,GBP,Technology,Technology
13214,S3AN - The Minimalist Customize Leather Wallet,11/4/15 0:00,11/30/15 0:00,3270.61,4391.34,168,successful,NL,EUR,Fashion,Accessories
13215,Racquet Magazine,5/16/16 0:00,6/19/16 0:00,50000,55059,643,successful,US,USD,Publishing,Literary Journals
13216,Loom Knitting for Little People,6/5/11 0:00,8/4/11 0:00,4500,4542,70,successful,US,USD,Publishing,Nonfiction
13217,Treed path: Peace Sanctuary Sculpture Park at Woodwynn Farms,9/16/13 0:00,10/16/13 0:00,2913.75,3858.78,17,successful,CA,CAD,Art,Public Art
13218,Talkie: let your pictures talk,11/8/16 0:00,12/2/16 0:00,100,420,22,successful,US,USD,Design,Design
13219,RAP is POETRY Positive Rap Project - Self Suffice the RapOet,1/6/13 0:00,2/2/13 0:00,5000,3178.5,56,failed,US,USD,Music,Hip-Hop
13220,Memoirs of Jesus,5/2/12 0:00,7/1/12 0:00,60000,120,2,failed,US,USD,Film & Video,Narrative Film
13221,Ecclesia - Let's Change Lives. One Prayer at a Time.,2/20/15 0:00,4/6/15 0:00,5000,50,1,failed,US,USD,Technology,Apps
13222,Cardamine S/S'16 Womenswear Collection By Olivia Weltz,5/20/15 0:00,6/19/15 0:00,4751.5,277.17,5,failed,GB,GBP,Fashion,Fashion
13223,EdgifiHER™: LIVE LIFE WITH AN EDGE....,3/13/17 0:00,5/12/17 0:00,25000,4580,36,failed,US,USD,Design,Product Design
13224,"ButtonUp ™ - 11 ""forget fridge magnets""",6/20/17 0:00,7/21/17 0:00,1500,1980,106,successful,US,USD,Design,Product Design
13225,AusAngle The Revolutionary Saw Guide,6/25/15 0:00,8/4/15 0:00,90136.68,7758.4,67,failed,AU,AUD,Technology,Fabrication Tools
13226,Sealwee | Simple & Smart Wallet,9/11/17 0:00,11/10/17 0:00,11534.76,235.82,10,failed,HK,HKD,Design,Design
13227,Industrial Decay - a creative rebuilding project,7/27/10 0:00,8/18/10 0:00,1600,1835,38,successful,US,USD,Photography,Photography
13228,Vert Con,2/22/12 0:00,4/1/12 0:00,300,1101,45,successful,US,USD,Comics,Comics
13229,"""Art from the Post""",3/24/17 0:00,4/1/17 0:00,101,292,16,successful,US,USD,Art,Art
13230,Apocalypse Shelters- Security for tomorrow.,7/9/14 0:00,8/1/14 0:00,105000,0,0,failed,US,USD,Design,Design
13231,Bike: Beautiful Vintage Bikes for the Style Conscious,3/1/14 0:00,4/15/14 0:00,30000,36982,71,successful,US,USD,Design,Product Design
13232,LIKE,7/12/17 0:00,8/11/17 0:00,7000,8145,81,successful,US,USD,Film & Video,Shorts
13233,OvisA: Directory of designers / products using British Wool,1/23/14 0:00,2/22/14 0:00,4848.12,0,0,canceled,GB,GBP,Design,Design
13234,Panic Era E.P. Fundraiser,1/25/15 0:00,2/24/15 0:00,1000,1053,15,successful,US,USD,Music,Rock
13235,PUBLISH THE GREAT DECEPTION!,4/22/14 0:00,5/22/14 0:00,3100,165,4,failed,US,USD,Publishing,Fiction
13236,Design the Wings Coloring Book Fairies,9/20/13 0:00,10/20/13 0:00,660,185,6,failed,US,USD,Publishing,Art Books
13237,Stephen Lindsay in Double Trouble,2/12/15 0:00,3/14/15 0:00,10000,0,0,failed,US,USD,Publishing,Fiction
13238,Air Lamp: The Levitating Portable Lamp,5/31/17 0:00,7/15/17 0:00,50000,1372,9,failed,US,USD,Design,Product Design
13239,R14 GRADUATE PHOTOGRAPHY EXHIBITION,3/21/14 0:00,4/20/14 0:00,3361.74,3462.59,72,successful,GB,GBP,Photography,Photography
13240,Pursuing our dream in The Series THE FEAR,1/27/16 0:00,3/27/16 0:00,15000,1,1,failed,US,USD,Film & Video,Action
13241,HOME - The Q'eqchi'. Their Land. Their Life.,10/29/10 0:00,12/7/10 0:00,2500,1075,11,failed,US,USD,Film & Video,Documentary
13242,From Revolution to Revelation: A Haitian Family,5/17/12 0:00,6/18/12 0:00,3500,345,8,failed,US,USD,Publishing,Nonfiction
13243,Three Gamers Podcast,3/31/12 0:00,4/30/12 0:00,15000,0,0,failed,US,USD,Publishing,Radio & Podcasts
13244,dontdoit.com,4/20/15 0:00,4/23/15 0:00,125,57,4,failed,US,USD,Technology,Web
13245,Spinbal - The Cymbal Spinner (Canceled),3/8/16 0:00,4/22/16 0:00,10000,3476,72,canceled,US,USD,Design,Product Design
13246,Shadows of the Internal Circus,2/15/11 0:00,4/17/11 0:00,900,35,2,failed,US,USD,Art,Painting
13247,butternut magazine | food literacy for young readers,4/3/15 0:00,5/8/15 0:00,3333,5743,176,successful,US,USD,Publishing,Periodicals
13248,City Park (Canceled),6/28/13 0:00,7/28/13 0:00,5600,0,0,canceled,US,USD,Publishing,Children's Books
13249,TAKUMI Pen: A Minimal & Versatile Stationery,8/18/14 0:00,9/27/14 0:00,7000,37403,547,successful,US,USD,Design,Product Design
13250,The Handprint Calendar,12/31/13 0:00,1/23/14 0:00,550,50,2,failed,US,USD,Design,Graphic Design
13251,Hell Let Loose,9/30/17 0:00,10/30/17 0:00,104406.57,236733.33,5284,successful,AU,AUD,Games,Video Games
13252,The Workplace Burnout Buster app and workbook,11/11/15 0:00,12/11/15 0:00,14426.89,36.07,2,failed,AU,AUD,Technology,Apps
13253,Avenue Productions Project Beacon,8/14/10 0:00,9/13/10 0:00,1500,5,1,failed,US,USD,Theater,Theater
13254,Choices,10/24/14 0:00,12/3/14 0:00,6000,485,11,failed,US,USD,Film & Video,Shorts
13255,"Greenville Family Theater presents Hello, Dolly!",5/8/15 0:00,5/29/15 0:00,2000,2196,24,successful,US,USD,Theater,Musical
13256,Coexist - The Harmony of a Drain Re-release,10/23/15 0:00,11/22/15 0:00,150,60,2,failed,US,USD,Music,Metal
13257,Picking up the Pieces (Canceled),4/22/15 0:00,5/22/15 0:00,2658.83,0,0,canceled,GB,GBP,Publishing,Fiction
13258,The Cult of Pop,6/21/16 0:00,7/6/16 0:00,500,1505,30,successful,US,USD,Art,Illustration
13259,Allotrope Eclipse,4/5/14 0:00,5/5/14 0:00,15000,40,3,failed,US,USD,Games,Video Games
13260,COLLEGE AVENUE-college admissions and scholarships,4/10/15 0:00,5/10/15 0:00,20000,0,0,failed,US,USD,Publishing,Academic
13261,Legend - Hell's Executioner Graphic Novel (Canceled),5/28/15 0:00,7/14/15 0:00,4200,1631,54,canceled,US,USD,Comics,Graphic Novels
13262,Battle Worlds: Kronos - Turn-based strategy revisited,3/19/13 0:00,4/28/13 0:00,120000,260235.9,7564,successful,US,USD,Games,Video Games
13263,"""Akuara Teatro WSP Avellaneda""  help and support""",12/22/10 0:00,3/2/11 0:00,3000,60,2,failed,US,USD,Theater,Theater
13264,Mysticism to Metal: Egypt Revealed Through Music,3/31/11 0:00,5/30/11 0:00,12000,14060,106,successful,US,USD,Publishing,Radio & Podcasts
13265,Art Nouveau Series of Birthstone Paintings - Lady of January,8/4/14 0:00,8/28/14 0:00,1500,486,19,failed,US,USD,Art,Illustration
13266,Rainbow Gang Clothing,10/28/16 0:00,11/30/16 0:00,30000,0,0,failed,US,USD,Fashion,Apparel
13267,"PRE-ORDER ""You Were Where I Wanted To Be"" + FUND CD PRESSING",11/15/16 0:00,12/15/16 0:00,1000,1130,36,successful,US,USD,Music,Rock
13268,Lubbock-Con,6/2/15 0:00,7/1/15 0:00,2016,2653,66,successful,US,USD,Food,Events
13269,Wake Up Dreaming,9/2/11 0:00,10/17/11 0:00,7000,9485,148,successful,US,USD,Music,Music
13270,Let's Just Be Friends - Feature Film,3/13/17 0:00,3/31/17 0:00,12500,155,5,failed,US,USD,Film & Video,Comedy
13271,Second Stage Shows,6/2/15 0:00,7/17/15 0:00,18000,50,2,failed,US,USD,Theater,Theater
13272,Pizza Wars,2/23/12 0:00,3/30/12 0:00,5000,0,0,failed,US,USD,Film & Video,Animation
13273,The Modern Vagabond,7/9/14 0:00,7/12/14 0:00,400,0,0,failed,US,USD,Publishing,Publishing
13274,The making of TAI - Album & Music Videos,6/15/16 0:00,7/15/16 0:00,2000,0,0,failed,US,USD,Music,Music
13275,"Print Matte Resist's new book ""How & Why""",10/11/10 0:00,11/10/10 0:00,5000,5022,86,successful,US,USD,Publishing,Nonfiction
13276,Country singer SAVANNAH BERRY is ready to launch her album!,3/28/12 0:00,4/27/12 0:00,10000,10096,97,successful,US,USD,Music,Country & Folk
13277,DoMusic,11/3/16 0:00,1/2/17 0:00,9530.06,223.43,3,failed,IT,EUR,Technology,Apps
13278,Virginia Dare Dress Co. | The dresses we've been looking for,9/14/16 0:00,10/16/16 0:00,60000,44805,273,failed,US,USD,Fashion,Apparel
13279,Gift Of Designs (Canceled),11/19/14 0:00,1/17/15 0:00,1500,0,0,canceled,US,USD,Crafts,Crafts
13280,Gettin' Muddy Pottery Teaching and Expansion Project,4/1/15 0:00,5/16/15 0:00,3000,44,5,failed,US,USD,Art,Ceramics
13281,The Perverted Alien,9/1/13 0:00,10/1/13 0:00,100,20.01,2,failed,US,USD,Film & Video,Shorts
13282,"Can You Spare for ""On the Square?""",10/15/10 0:00,11/24/10 0:00,2000,2000,46,successful,US,USD,Theater,Theater
13283,Inhabit: A Permaculture Perspective,4/30/14 0:00,5/30/14 0:00,18000,36652.1,714,successful,US,USD,Film & Video,Documentary
13284,V22LA THE FINAL RIDE - AMERICAN MADE APPAREL (Canceled),4/2/15 0:00,5/16/15 0:00,30000,9954,78,canceled,US,USD,Fashion,Apparel
13285,Art for Prayer and Peace: A Bridge to Oneness,10/15/14 0:00,11/18/14 0:00,30000,30134,125,successful,US,USD,Art,Installations
13286,"""The Forest Hills"": a thrilling horror short directed by Scott Goldberg",2/11/10 0:00,5/11/10 0:00,5000,500,1,failed,US,USD,Film & Video,Shorts
13287,Olde E,5/6/15 0:00,6/3/15 0:00,5500,6100,141,successful,US,USD,Theater,Festivals
13288,TesksGraffitiProject,7/10/13 0:00,8/9/13 0:00,1552.55,170.78,3,failed,GB,GBP,Art,Public Art
13289,Mortal Kombat: Decimation The Animated Series,7/9/12 0:00,7/15/12 0:00,5000,0,0,failed,US,USD,Film & Video,Animation
13290,trvlchat,11/7/14 0:00,1/6/15 0:00,25000,36,4,failed,US,USD,Technology,Web
13291,"Pinhole, Printed - a 3D printed pinhole camera",10/12/13 0:00,11/11/13 0:00,1200,14108,351,successful,US,USD,Photography,Photography
13292,Special Committee - A Politcal Strategy Tabletop Game,9/22/16 0:00,10/26/16 0:00,65000,36980.87,272,failed,US,USD,Games,Tabletop Games
13293,We Are Many - a feature length documentary film,11/8/11 0:00,12/13/11 0:00,70000,92029,658,successful,US,USD,Film & Video,Documentary
